evi,evi_raw,ndvi,ndvi_raw,date,day,district,month,year
0.185175057460202,1851.75057460202,0.3140208579207929,3140.2085792079292,2003-10-16,16,Choma,10,2003
0.2171937745426102,2171.937745426102,0.3402790039177223,3402.7900391772237,2003-11-01,1,Choma,11,2003
0.2492219314394771,2492.219314394771,0.3972349041867104,3972.349041867104,2003-11-17,17,Choma,11,2003
0.3113786124805949,3113.786124805949,0.4577662252734919,4577.662252734919,2003-12-03,3,Choma,12,2003
0.3773844011637023,3773.844011637023,0.636887979548107,6368.879795481071,2003-12-19,19,Choma,12,2003
0.4227529411943165,4227.529411943165,0.6344428398501903,6344.428398501903,2004-01-01,1,Choma,1,2004
0.4131869772840177,4131.869772840177,0.6695509032138435,6695.509032138434,2004-01-17,17,Choma,1,2004
0.4241722654097584,4241.722654097584,0.6503400024266426,6503.400024266426,2004-02-02,2,Choma,2,2004
0.3911171779268954,3911.171779268954,0.6887625182344851,6887.625182344851,2004-02-18,18,Choma,2,2004
0.4418783298818403,4418.783298818403,0.7094242756413557,7094.242756413557,2004-03-05,5,Choma,3,2004
0.4198169110456579,4198.169110456579,0.6541966230115596,6541.966230115596,2004-03-21,21,Choma,3,2004
0.390945845486019,3909.4584548601897,0.6585476618193813,6585.476618193812,2004-04-06,6,Choma,4,2004
0.3579930613537795,3579.9306135377947,0.6068095694254877,6068.095694254876,2004-04-22,22,Choma,4,2004
0.2972717298836246,2972.717298836246,0.5715775318295032,5715.775318295032,2004-05-08,8,Choma,5,2004
0.2811224796132791,2811.2247961327907,0.5123519250020268,5123.5192500202675,2004-05-24,24,Choma,5,2004
0.252942339132273,2529.42339132273,0.4711811924592807,4711.811924592807,2004-06-09,9,Choma,6,2004
0.2199047326139785,2199.0473261397856,0.4410268843270997,4410.2688432709965,2004-06-25,25,Choma,6,2004
0.2014287204012702,2014.2872040127024,0.4104335535753388,4104.335535753388,2004-07-11,11,Choma,7,2004
0.1805182080449587,1805.1820804495871,0.3557485128549436,3557.485128549436,2004-07-27,27,Choma,7,2004
0.1725063940151968,1725.0639401519688,0.3482807887033202,3482.807887033202,2004-08-12,12,Choma,8,2004
0.1721826024223839,1721.8260242238396,0.3330333218400302,3330.3332184003025,2004-08-28,28,Choma,8,2004
0.1711079241654156,1711.0792416541562,0.3267743819570793,3267.7438195707937,2004-09-13,13,Choma,9,2004
0.1742656709676879,1742.6567096768797,0.3243262362563455,3243.262362563455,2004-09-29,29,Choma,9,2004
0.1763460530354064,1763.4605303540648,0.3323749498525699,3323.749498525699,2004-10-15,15,Choma,10,2004
0.2018210743003014,2018.210743003014,0.3325351752970503,3325.351752970503,2004-10-31,31,Choma,10,2004
0.2154400289831125,2154.4002898311255,0.3361181708351366,3361.181708351366,2004-11-16,16,Choma,11,2004
0.2300707233612092,2300.7072336120923,0.3949202414119632,3949.202414119632,2004-12-02,2,Choma,12,2004
0.3436143806395749,3436.1438063957485,0.551026935279954,5510.269352799541,2004-12-18,18,Choma,12,2004
0.3966489702298427,3966.4897022984264,0.6132500572370665,6132.5005723706645,2005-01-01,1,Choma,1,2005
0.41292440421052,4129.2440421052,0.7260111555098758,7260.111555098758,2005-01-17,17,Choma,1,2005
0.4615934781896735,4615.934781896735,0.6782829280590157,6782.8292805901565,2005-02-02,2,Choma,2,2005
0.4224405640610211,4224.405640610211,0.6643639410613295,6643.639410613294,2005-02-18,18,Choma,2,2005
0.3718618296025561,3718.6182960255614,0.6332435097062835,6332.435097062835,2005-03-06,6,Choma,3,2005
0.3652051320053122,3652.0513200531223,0.6042878748624544,6042.878748624544,2005-03-22,22,Choma,3,2005
0.3097618176293128,3097.6181762931283,0.5448677505230709,5448.677505230708,2005-04-07,7,Choma,4,2005
0.2532929861799969,2532.929861799969,0.47665086794649,4766.5086794649,2005-04-23,23,Choma,4,2005
0.2250209760618483,2250.2097606184834,0.4261693033315162,4261.693033315162,2005-05-09,9,Choma,5,2005
0.2076665766147394,2076.6657661473946,0.3953639551564136,3953.639551564136,2005-05-25,25,Choma,5,2005
0.1935575465156721,1935.5754651567213,0.3669832521602988,3669.832521602989,2005-06-10,10,Choma,6,2005
0.1862725014000357,1862.7250140003575,0.3433758852053898,3433.758852053898,2005-06-26,26,Choma,6,2005
0.1730618728729492,1730.618728729493,0.3340500527807856,3340.5005278078565,2005-07-12,12,Choma,7,2005
0.1621377784631659,1621.3777846316596,0.3069877663004721,3069.8776630047214,2005-07-28,28,Choma,7,2005
0.1570148827417817,1570.1488274178175,0.2955806954938922,2955.806954938922,2005-08-13,13,Choma,8,2005
0.1561812364116944,1561.8123641169448,0.2799797533966501,2799.797533966501,2005-08-29,29,Choma,8,2005
0.1538712578498628,1538.712578498628,0.2722512930724174,2722.5129307241746,2005-09-14,14,Choma,9,2005
0.1567790340168943,1567.7903401689434,0.2741325000814633,2741.3250008146333,2005-09-30,30,Choma,9,2005
0.1565635362444479,1565.635362444479,0.2685530654913688,2685.5306549136885,2005-10-16,16,Choma,10,2005
0.1697629061633831,1697.629061633831,0.2809569945633925,2809.569945633925,2005-11-01,1,Choma,11,2005
0.1885577470956579,1885.577470956579,0.3157025285712327,3157.0252857123273,2005-11-17,17,Choma,11,2005
0.3123268998175739,3123.2689981757385,0.5000957399631893,5000.957399631893,2005-12-03,3,Choma,12,2005
0.4230971741236753,4230.971741236754,0.6273555759640022,6273.555759640021,2005-12-19,19,Choma,12,2005
0.4071853638335226,4071.8536383352266,0.6421779089125272,6421.779089125273,2006-01-01,1,Choma,1,2006
0.437420741587382,4374.20741587382,0.6434637293075389,6434.637293075389,2006-01-17,17,Choma,1,2006
0.4561190693536679,4561.19069353668,0.6992672753337019,6992.672753337019,2006-02-02,2,Choma,2,2006
0.4848927903268034,4848.927903268034,0.6850188538864957,6850.188538864957,2006-02-18,18,Choma,2,2006
0.4304538435541183,4304.538435541183,0.7000410139287141,7000.410139287141,2006-03-06,6,Choma,3,2006
0.4016253859136554,4016.2538591365537,0.6720588263565432,6720.588263565432,2006-03-22,22,Choma,3,2006
0.3815907465560577,3815.907465560577,0.6359438480955415,6359.438480955415,2006-04-07,7,Choma,4,2006
0.3600142214095235,3600.142214095235,0.5997484689025304,5997.484689025304,2006-04-23,23,Choma,4,2006
0.2723193274674544,2723.1932746745447,0.5281711937399635,5281.711937399634,2006-05-09,9,Choma,5,2006
0.2603321744547057,2603.3217445470573,0.5003665513799914,5003.665513799914,2006-05-25,25,Choma,5,2006
0.219864628083015,2198.64628083015,0.4466995062931512,4466.995062931512,2006-06-10,10,Choma,6,2006
0.2069026990570689,2069.0269905706896,0.4181013626763684,4181.013626763684,2006-06-26,26,Choma,6,2006
0.197129510029107,1971.2951002910709,0.3889129727063086,3889.1297270630857,2006-07-12,12,Choma,7,2006
0.1807544354426196,1807.544354426196,0.36106254155587,3610.6254155586994,2006-07-28,28,Choma,7,2006
0.1726583864614442,1726.583864614442,0.3390956578804775,3390.9565788047753,2006-08-13,13,Choma,8,2006
0.1700003157753548,1700.0031577535478,0.3251156917693042,3251.1569176930425,2006-08-29,29,Choma,8,2006
0.1713615362580884,1713.6153625808847,0.3167708630359445,3167.7086303594447,2006-09-14,14,Choma,9,2006
0.1992184064370579,1992.184064370579,0.3333488938768983,3333.488938768983,2006-09-30,30,Choma,9,2006
0.2041579511052137,2041.5795110521371,0.3481923292429803,3481.923292429803,2006-10-16,16,Choma,10,2006
0.2213000701840018,2213.0007018400183,0.3495502531095831,3495.5025310958313,2006-11-01,1,Choma,11,2006
0.2235132849371943,2235.132849371944,0.4177674095357771,4177.674095357771,2006-11-17,17,Choma,11,2006
0.3213165320672651,3213.165320672651,0.454658010673922,4546.580106739219,2006-12-03,3,Choma,12,2006
0.3532576746602703,3532.5767466027028,0.6164796352254379,6164.796352254379,2006-12-19,19,Choma,12,2006
0.4563525624937866,4563.525624937866,0.6463729673324996,6463.729673324996,2007-01-01,1,Choma,1,2007
0.4061697516055713,4061.6975160557126,0.6955310577820276,6955.310577820276,2007-01-17,17,Choma,1,2007
0.4276275365657546,4276.275365657546,0.7207364005550131,7207.364005550131,2007-02-02,2,Choma,2,2007
0.4363107473203823,4363.107473203822,0.7156202550941743,7156.202550941743,2007-02-18,18,Choma,2,2007
0.3993928602335992,3993.928602335992,0.7073858475502961,7073.858475502961,2007-03-06,6,Choma,3,2007
0.3848340930604871,3848.340930604871,0.647645874427864,6476.45874427864,2007-03-22,22,Choma,3,2007
0.3807907032310323,3807.9070323103233,0.6484779415720857,6484.779415720857,2007-04-07,7,Choma,4,2007
0.3222005988895193,3222.0059888951932,0.5806368380330836,5806.368380330836,2007-04-23,23,Choma,4,2007
0.2799788844271293,2799.788844271293,0.5209361632877608,5209.361632877608,2007-05-09,9,Choma,5,2007
0.2455542378841002,2455.5423788410026,0.4713191340010562,4713.191340010562,2007-05-25,25,Choma,5,2007
0.2194306517309293,2194.3065173092937,0.4362936760813245,4362.936760813245,2007-06-10,10,Choma,6,2007
0.2056321102690266,2056.3211026902663,0.4046590245292358,4046.590245292358,2007-06-26,26,Choma,6,2007
0.1905649177900424,1905.649177900424,0.3749907654464314,3749.9076544643144,2007-07-12,12,Choma,7,2007
0.1743226788389589,1743.2267883895895,0.3440329315729123,3440.329315729123,2007-07-28,28,Choma,7,2007
0.1691473741085425,1691.4737410854257,0.3282906332860714,3282.906332860714,2007-08-13,13,Choma,8,2007
0.1659535286588676,1659.5352865886762,0.3145001852821548,3145.0018528215483,2007-08-29,29,Choma,8,2007
0.1682051258365164,1682.0512583651644,0.3051377140501463,3051.377140501463,2007-09-14,14,Choma,9,2007
0.1815591073568002,1815.5910735680025,0.3199635981567266,3199.6359815672663,2007-09-30,30,Choma,9,2007
0.1909243819949697,1909.2438199496976,0.3209143982800966,3209.143982800966,2007-10-16,16,Choma,10,2007
0.2023928960299048,2023.9289602990484,0.3342329477508153,3342.3294775081526,2007-11-01,1,Choma,11,2007
0.2993773466354502,2993.7734663545016,0.4699308758069072,4699.308758069072,2007-11-17,17,Choma,11,2007
0.3483018186788077,3483.018186788077,0.578280780509227,5782.80780509227,2007-12-03,3,Choma,12,2007
0.4415761136449368,4415.761136449368,0.662423608586811,6624.23608586811,2007-12-19,19,Choma,12,2007
0.3911052715208601,3911.0527152086015,0.6701611818252212,6701.611818252211,2008-01-01,1,Choma,1,2008
0.4636825912061705,4636.825912061705,0.689037250758479,6890.37250758479,2008-01-17,17,Choma,1,2008
0.4119625461860366,4119.625461860366,0.6759561909700323,6759.561909700323,2008-02-02,2,Choma,2,2008
0.4495135452919722,4495.1354529197215,0.6675095362123867,6675.095362123867,2008-02-18,18,Choma,2,2008
0.4250741229760891,4250.741229760891,0.6644536203074533,6644.536203074533,2008-03-05,5,Choma,3,2008
0.4017379948909106,4017.379948909106,0.6379868289773708,6379.868289773708,2008-03-21,21,Choma,3,2008
0.339516181156691,3395.16181156691,0.5947313826292479,5947.313826292479,2008-04-06,6,Choma,4,2008
0.2926105484276023,2926.105484276023,0.5374753174614597,5374.753174614597,2008-04-22,22,Choma,4,2008
0.2524105200100938,2524.105200100938,0.4977101674056481,4977.101674056481,2008-05-08,8,Choma,5,2008
0.2306530505627046,2306.5305056270463,0.4637900678155414,4637.900678155414,2008-05-24,24,Choma,5,2008
0.2126122088436803,2126.122088436803,0.4444443659447604,4444.443659447604,2008-06-09,9,Choma,6,2008
0.2007999621857684,2007.9996218576848,0.4015027883259357,4015.027883259357,2008-06-25,25,Choma,6,2008
0.1943180715651374,1943.1807156513744,0.3708787992503836,3708.787992503836,2008-07-11,11,Choma,7,2008
0.1806044637464583,1806.044637464583,0.3532136816284215,3532.136816284215,2008-07-27,27,Choma,7,2008
0.1706352155070173,1706.3521550701728,0.3339450613022492,3339.450613022492,2008-08-12,12,Choma,8,2008
0.1663776726287859,1663.7767262878594,0.3215106338316879,3215.1063383168794,2008-08-28,28,Choma,8,2008
0.1746071606059065,1746.0716060590653,0.3221261079607669,3221.2610796076697,2008-09-13,13,Choma,9,2008
0.1847110631255166,1847.110631255166,0.3283521146794241,3283.521146794241,2008-09-29,29,Choma,9,2008
0.1982341153326476,1982.341153326476,0.3563233776065483,3563.2337760654827,2008-10-15,15,Choma,10,2008
0.2026342570689918,2026.342570689918,0.372651639887857,3726.5163988785703,2008-10-31,31,Choma,10,2008
0.3095251326214429,3095.2513262144284,0.4822972106793186,4822.972106793186,2008-11-16,16,Choma,11,2008
0.3650615301217684,3650.615301217684,0.5681536729789121,5681.536729789121,2008-12-02,2,Choma,12,2008
0.409855889253136,4098.55889253136,0.6924178720120947,6924.178720120946,2008-12-18,18,Choma,12,2008
0.4429419275731533,4429.419275731533,0.6896875953798338,6896.875953798338,2009-01-01,1,Choma,1,2009
0.5087674448491799,5087.674448491799,0.6999110325379604,6999.110325379604,2009-01-17,17,Choma,1,2009
0.450795996030125,4507.95996030125,0.6809281840198305,6809.281840198304,2009-02-02,2,Choma,2,2009
0.4250815768020952,4250.8157680209515,0.7135133202175391,7135.133202175391,2009-02-18,18,Choma,2,2009
0.3738978990656587,3738.9789906565866,0.6728303638979664,6728.303638979663,2009-03-06,6,Choma,3,2009
0.3653390512644275,3653.3905126442746,0.6718509852539649,6718.509852539649,2009-03-22,22,Choma,3,2009
0.3371929212365173,3371.929212365173,0.5992266237953804,5992.266237953803,2009-04-07,7,Choma,4,2009
0.2891731032449759,2891.7310324497594,0.5520681085836794,5520.6810858367935,2009-04-23,23,Choma,4,2009
0.2584692454355795,2584.6924543557952,0.5188667930424841,5188.66793042484,2009-05-09,9,Choma,5,2009
0.2386646118660903,2386.6461186609035,0.4813973670988899,4813.973670988899,2009-05-25,25,Choma,5,2009
0.2160495424781126,2160.495424781126,0.4499106390605094,4499.106390605094,2009-06-10,10,Choma,6,2009
