date,day,district,month,pet_mm,precip_mm,year
2017-05-31,31,Itezhi-Tezhi,5,-7.220150016994538,-999.0,2017
2017-06-01,1,Itezhi-Tezhi,6,-6.75818335337531,-999.0,2017
2017-06-02,2,Itezhi-Tezhi,6,-7.430216160251653,-999.0,2017
2017-06-03,3,Itezhi-Tezhi,6,-8.563012060007447,-999.0,2017
2017-06-04,4,Itezhi-Tezhi,6,-8.446463324608306,-999.0,2017
2017-06-05,5,Itezhi-Tezhi,6,-7.745769145879762,-999.0,2017
2017-06-06,6,Itezhi-Tezhi,6,-8.478162980746125,-999.0,2017
2017-06-07,7,Itezhi-Tezhi,6,-8.056031845359954,-999.0,2017
2017-06-08,8,Itezhi-Tezhi,6,-8.184041137959017,-999.0,2017
2017-06-09,9,Itezhi-Tezhi,6,-9.5067136447734,-999.0,2017
2017-06-10,10,Itezhi-Tezhi,6,-9.596695785202511,-999.0,2017
2017-06-11,11,Itezhi-Tezhi,6,-7.447060587443913,-999.0,2017
2017-06-12,12,Itezhi-Tezhi,6,-6.940344950903787,-999.0,2017
2017-06-13,13,Itezhi-Tezhi,6,-7.07515115445349,-999.0,2017
2017-06-14,14,Itezhi-Tezhi,6,-6.42611579741864,-999.0,2017
2017-06-15,15,Itezhi-Tezhi,6,-6.876847471467229,-999.0,2017
2017-06-16,16,Itezhi-Tezhi,6,-7.409362756077247,-999.0,2017
2017-06-17,17,Itezhi-Tezhi,6,-8.580738217375865,-999.0,2017
2017-06-18,18,Itezhi-Tezhi,6,-8.453428881701539,-999.0,2017
2017-06-19,19,Itezhi-Tezhi,6,-8.433391000068525,-999.0,2017
2017-06-20,20,Itezhi-Tezhi,6,-7.559551855022656,-999.0,2017
2017-06-21,21,Itezhi-Tezhi,6,-6.588473800712908,-999.0,2017
2017-06-22,22,Itezhi-Tezhi,6,-6.580953729989989,-999.0,2017
2017-06-23,23,Itezhi-Tezhi,6,-7.834395540102265,-999.0,2017
2017-06-24,24,Itezhi-Tezhi,6,-9.063643703759338,-999.0,2017
2017-06-25,25,Itezhi-Tezhi,6,-9.494083596874216,-999.0,2017
2017-06-26,26,Itezhi-Tezhi,6,-8.424911984720532,-999.0,2017
2017-06-27,27,Itezhi-Tezhi,6,-7.761460483184912,-999.0,2017
2017-06-28,28,Itezhi-Tezhi,6,-7.19057539395503,-999.0,2017
2017-06-29,29,Itezhi-Tezhi,6,-8.009791197130852,-999.0,2017
2017-06-30,30,Itezhi-Tezhi,6,-7.887380498134653,-999.0,2017
2017-07-01,1,Itezhi-Tezhi,7,-6.824691499001583,-999.0,2017
2017-07-02,2,Itezhi-Tezhi,7,-6.927905075927185,-999.0,2017
2017-07-03,3,Itezhi-Tezhi,7,-6.918369606345988,-999.0,2017
2017-07-04,4,Itezhi-Tezhi,7,-7.360529325133742,-999.0,2017
2017-07-05,5,Itezhi-Tezhi,7,-6.7853745180402,-999.0,2017
2017-07-06,6,Itezhi-Tezhi,7,-6.322077233629373,-999.0,2017
2017-07-07,7,Itezhi-Tezhi,7,-6.8898553213412885,-999.0,2017
2017-07-08,8,Itezhi-Tezhi,7,-7.866802601328758,-999.0,2017
2017-07-09,9,Itezhi-Tezhi,7,-7.556369391797557,-999.0,2017
2017-07-10,10,Itezhi-Tezhi,7,-8.026742043738563,-999.0,2017
2017-07-11,11,Itezhi-Tezhi,7,-7.203236907941143,-999.0,2017
2017-07-12,12,Itezhi-Tezhi,7,-7.667544013503811,-999.0,2017
2017-07-13,13,Itezhi-Tezhi,7,-8.338486136712557,-999.0,2017
2017-07-14,14,Itezhi-Tezhi,7,-8.913756601915141,-999.0,2017
2017-07-15,15,Itezhi-Tezhi,7,-7.6248234430803565,-999.0,2017
2017-07-16,16,Itezhi-Tezhi,7,-7.218452129792372,-999.0,2017
2017-07-17,17,Itezhi-Tezhi,7,-9.275397908055568,-999.0,2017
2017-07-18,18,Itezhi-Tezhi,7,-9.071090587297016,-999.0,2017
2017-07-19,19,Itezhi-Tezhi,7,-8.01070830553644,-999.0,2017
2017-07-20,20,Itezhi-Tezhi,7,-7.448528962359159,-999.0,2017
2017-07-21,21,Itezhi-Tezhi,7,-8.813293814365606,-999.0,2017
2017-07-22,22,Itezhi-Tezhi,7,-8.645876127785693,-999.0,2017
2017-07-23,23,Itezhi-Tezhi,7,-8.277988775158976,-999.0,2017
2017-07-24,24,Itezhi-Tezhi,7,-9.613451500987956,-999.0,2017
2017-07-25,25,Itezhi-Tezhi,7,-9.701497434938794,-999.0,2017
2017-07-26,26,Itezhi-Tezhi,7,-9.294797957551628,-999.0,2017
2017-07-27,27,Itezhi-Tezhi,7,-9.983386395446,-999.0,2017
2017-07-28,28,Itezhi-Tezhi,7,-9.737738057704288,-999.0,2017
2017-07-29,29,Itezhi-Tezhi,7,-8.83990045173002,-999.0,2017
2017-07-30,30,Itezhi-Tezhi,7,-8.81398631961126,-999.0,2017
2017-07-31,31,Itezhi-Tezhi,7,-9.700121841534928,-999.0,2017
2017-08-01,1,Itezhi-Tezhi,8,-9.66203644200757,-999.0,2017
2017-08-02,2,Itezhi-Tezhi,8,-8.025980509071289,-999.0,2017
2017-08-03,3,Itezhi-Tezhi,8,-9.296985491998209,-999.0,2017
2017-08-04,4,Itezhi-Tezhi,8,-8.803902250640645,-999.0,2017
2017-08-05,5,Itezhi-Tezhi,8,-8.32861521898183,-999.0,2017
2017-08-06,6,Itezhi-Tezhi,8,-10.393788316632431,-999.0,2017
2017-08-07,7,Itezhi-Tezhi,8,-11.185464084173011,-999.0,2017
2017-08-08,8,Itezhi-Tezhi,8,-11.357271126974153,-999.0,2017
2017-08-09,9,Itezhi-Tezhi,8,-10.476888758270835,-999.0,2017
2017-08-10,10,Itezhi-Tezhi,8,-10.153176330586453,-999.0,2017
2017-08-11,11,Itezhi-Tezhi,8,-10.065649692634292,-999.0,2017
2017-08-12,12,Itezhi-Tezhi,8,-10.138362997398238,-999.0,2017
2017-08-13,13,Itezhi-Tezhi,8,-10.354806043661762,-999.0,2017
2017-08-14,14,Itezhi-Tezhi,8,-10.787369835799614,-999.0,2017
2017-08-15,15,Itezhi-Tezhi,8,-10.043706163042076,-999.0,2017
2017-08-16,16,Itezhi-Tezhi,8,-8.88294825188178,-999.0,2017
2017-08-17,17,Itezhi-Tezhi,8,-9.542561299228678,-999.0,2017
2017-08-18,18,Itezhi-Tezhi,8,-11.12626533994551,-999.0,2017
2017-08-19,19,Itezhi-Tezhi,8,-10.367037172101393,-999.0,2017
2017-08-20,20,Itezhi-Tezhi,8,-11.219214370641025,-999.0,2017
2017-08-21,21,Itezhi-Tezhi,8,-10.705609370744828,-999.0,2017
2017-08-22,22,Itezhi-Tezhi,8,-8.840837454348009,-999.0,2017
2017-08-23,23,Itezhi-Tezhi,8,-9.235499088883635,-999.0,2017
2017-08-24,24,Itezhi-Tezhi,8,-9.742711352438327,-999.0,2017
2017-08-25,25,Itezhi-Tezhi,8,-11.41896712619356,-999.0,2017
2017-08-26,26,Itezhi-Tezhi,8,-13.906497581116948,-999.0,2017
2017-08-27,27,Itezhi-Tezhi,8,-13.85745559301519,-999.0,2017
2017-08-28,28,Itezhi-Tezhi,8,-13.185197787963908,-999.0,2017
2017-08-29,29,Itezhi-Tezhi,8,-11.331545195559,-999.0,2017
2017-08-30,30,Itezhi-Tezhi,8,-11.85861092344323,-999.0,2017
2017-08-31,31,Itezhi-Tezhi,8,-12.353914896545785,-999.0,2017
2017-09-01,1,Itezhi-Tezhi,9,-12.604856476017655,-999.0,2017
2017-09-02,2,Itezhi-Tezhi,9,-12.90270596732963,-999.0,2017
2017-09-03,3,Itezhi-Tezhi,9,-13.85221553375034,-999.0,2017
2017-09-04,4,Itezhi-Tezhi,9,-13.655554962918174,-999.0,2017
2017-09-05,5,Itezhi-Tezhi,9,-12.6082368476928,-999.0,2017
2017-09-06,6,Itezhi-Tezhi,9,-11.19794946518593,-999.0,2017
2017-09-07,7,Itezhi-Tezhi,9,-13.0445305075138,-999.0,2017
2017-09-08,8,Itezhi-Tezhi,9,-13.4814035300008,-999.0,2017
2017-09-09,9,Itezhi-Tezhi,9,-13.3188445679849,-999.0,2017
2017-09-10,10,Itezhi-Tezhi,9,-13.378405701132325,-999.0,2017
2017-09-11,11,Itezhi-Tezhi,9,-13.921863917738431,-999.0,2017
2017-09-12,12,Itezhi-Tezhi,9,-14.580688640579414,-999.0,2017
2017-09-13,13,Itezhi-Tezhi,9,-14.697318103600422,-999.0,2017
2017-09-14,14,Itezhi-Tezhi,9,-14.059684806393037,-999.0,2017
2017-09-15,15,Itezhi-Tezhi,9,-13.586753420800877,-999.0,2017
2017-09-16,16,Itezhi-Tezhi,9,-13.73178139142214,-999.0,2017
2017-09-17,17,Itezhi-Tezhi,9,-12.735415449657568,-999.0,2017
2017-09-18,18,Itezhi-Tezhi,9,-15.317028456981356,-999.0,2017
2017-09-19,19,Itezhi-Tezhi,9,-15.662015957692857,-999.0,2017
2017-09-20,20,Itezhi-Tezhi,9,-15.54590479851936,-999.0,2017
2017-09-21,21,Itezhi-Tezhi,9,-14.56702116683397,-999.0,2017
2017-09-22,22,Itezhi-Tezhi,9,-14.572368850551726,-999.0,2017
2017-09-23,23,Itezhi-Tezhi,9,-14.92086736173887,-999.0,2017
2017-09-24,24,Itezhi-Tezhi,9,-16.91249950525525,-999.0,2017
2017-09-25,25,Itezhi-Tezhi,9,-14.70540019104117,-999.0,2017
2017-09-26,26,Itezhi-Tezhi,9,-13.8680441829293,-999.0,2017
2017-09-27,27,Itezhi-Tezhi,9,-16.085401137201778,-999.0,2017
2017-09-28,28,Itezhi-Tezhi,9,-18.90246965784418,-999.0,2017
2017-09-29,29,Itezhi-Tezhi,9,-15.367340298813698,-999.0,2017
2017-09-30,30,Itezhi-Tezhi,9,-13.459953124136566,-999.0,2017
2017-10-01,1,Itezhi-Tezhi,10,-14.773165012099827,-999.0,2017
2017-10-02,2,Itezhi-Tezhi,10,-14.468130675222133,-999.0,2017
2017-10-03,3,Itezhi-Tezhi,10,-15.895568988664738,-999.0,2017
2017-10-04,4,Itezhi-Tezhi,10,-16.205294014721197,0.1132878847649839,2017
2017-10-05,5,Itezhi-Tezhi,10,-14.275739039473615,-999.0,2017
2017-10-06,6,Itezhi-Tezhi,10,-14.235176237204628,-999.0,2017
2017-10-07,7,Itezhi-Tezhi,10,-11.061337566534265,0.0061337376251207,2017
2017-10-08,8,Itezhi-Tezhi,10,-10.217562574893568,1.3682971171836755,2017
2017-10-09,9,Itezhi-Tezhi,10,-6.347431481628005,10.569771990624316,2017
2017-10-10,10,Itezhi-Tezhi,10,-6.724689946176592,1.88373656004916,2017
2017-10-11,11,Itezhi-Tezhi,10,-9.98112123615672,0.3085111489139718,2017
2017-10-12,12,Itezhi-Tezhi,10,-12.46682220500203,-999.0,2017
2017-10-13,13,Itezhi-Tezhi,10,-14.74725610173674,-999.0,2017
2017-10-14,14,Itezhi-Tezhi,10,-16.743879483730584,-999.0,2017
2017-10-15,15,Itezhi-Tezhi,10,-14.909865748044638,-999.0,2017
2017-10-16,16,Itezhi-Tezhi,10,-15.603763303845156,-999.0,2017
2017-10-17,17,Itezhi-Tezhi,10,-14.578919803145729,-999.0,2017
2017-10-18,18,Itezhi-Tezhi,10,-13.808214238554834,-999.0,2017
2017-10-19,19,Itezhi-Tezhi,10,-16.200023035755574,-999.0,2017
2017-10-20,20,Itezhi-Tezhi,10,-15.477111657391406,0.054935332378347,2017
2017-10-21,21,Itezhi-Tezhi,10,-15.875545179056855,0.3128896930791727,2017
2017-10-22,22,Itezhi-Tezhi,10,-17.736659077880507,-999.0,2017
2017-10-23,23,Itezhi-Tezhi,10,-14.575691009581584,-999.0,2017
2017-10-24,24,Itezhi-Tezhi,10,-14.720951501678046,0.0021432200876582,2017
2017-10-25,25,Itezhi-Tezhi,10,-14.929648104400284,-999.0,2017
2017-10-26,26,Itezhi-Tezhi,10,-14.351835268790548,0.0721851490752426,2017
2017-10-27,27,Itezhi-Tezhi,10,-12.36097023826514,7.498992579893962,2017
2017-10-28,28,Itezhi-Tezhi,10,-7.424258019508111,8.244044392555667,2017
2017-10-29,29,Itezhi-Tezhi,10,-4.653467233906949,0.3144785174831066,2017
2017-10-30,30,Itezhi-Tezhi,10,-8.267112100668854,2.095032010539137,2017
2017-10-31,31,Itezhi-Tezhi,10,-11.337287510253024,-999.0,2017
2017-11-01,1,Itezhi-Tezhi,11,-13.587489730969846,-999.0,2017
2017-11-02,2,Itezhi-Tezhi,11,-13.41746509891558,-999.0,2017
2017-11-03,3,Itezhi-Tezhi,11,-13.317848210517496,0.1182008395941897,2017
2017-11-04,4,Itezhi-Tezhi,11,-13.936982414738818,-999.0,2017
2017-11-05,5,Itezhi-Tezhi,11,-15.720997210129012,-999.0,2017
2017-11-06,6,Itezhi-Tezhi,11,-13.243284445433185,-999.0,2017
2017-11-07,7,Itezhi-Tezhi,11,-11.58426345124956,0.0514615955673984,2017
2017-11-08,8,Itezhi-Tezhi,11,-11.739196851346447,0.1531489416594337,2017
2017-11-09,9,Itezhi-Tezhi,11,-11.16674983565234,9.18145930000269,2017
2017-11-10,10,Itezhi-Tezhi,11,-6.002527940938703,3.626918324847395,2017
2017-11-11,11,Itezhi-Tezhi,11,-4.223497618240562,6.717666461582568,2017
2017-11-12,12,Itezhi-Tezhi,11,-5.571850410267164,3.9937651995750194,2017
2017-11-13,13,Itezhi-Tezhi,11,-6.772665260404955,3.553617280767545,2017
2017-11-14,14,Itezhi-Tezhi,11,-6.4320549247146275,6.52522756712732,2017
2017-11-15,15,Itezhi-Tezhi,11,-8.81002658592921,9.994498285698931,2017
2017-11-16,16,Itezhi-Tezhi,11,-6.496200632564622,3.2331921639157173,2017
2017-11-17,17,Itezhi-Tezhi,11,-7.843309216737585,1.0107360335783964,2017
2017-11-18,18,Itezhi-Tezhi,11,-8.047216734855096,2.285347579721397,2017
2017-11-19,19,Itezhi-Tezhi,11,-7.871897071419813,1.2195033627663932,2017
2017-11-20,20,Itezhi-Tezhi,11,-8.940056797490591,1.2376389374344687,2017
2017-11-21,21,Itezhi-Tezhi,11,-10.145659570036573,0.1554954956553265,2017
2017-11-22,22,Itezhi-Tezhi,11,-8.730927735942334,5.273335774079788,2017
2017-11-23,23,Itezhi-Tezhi,11,-8.157694095756831,2.250127743743178,2017
2017-11-24,24,Itezhi-Tezhi,11,-4.938940870355167,4.755266721086129,2017
2017-11-25,25,Itezhi-Tezhi,11,-5.8397560240919155,4.7084298561983235,2017
